1000	0.308	0	4.268
1000	0.314	0	4.462
1000	0.35	0	5.985
1000	1.013	0	10.792
1001	0.544	0	4.968
1000	0.287	0	4.283
1000	0.285	0	4.345
1000	0.43	0	3.815
1000	0.431	0	3.929
1000	0.374	0	4.284
1000	0.309	0	4.349
1001	0.325	0	4.276
1001	0.297	0	4.574
1001	0.392	0	4.479
1001	0.319	0	4.518
1001	0.485	0	4.274
1001	0.382	0	4.231
1000	0.381	0	4.011
1000	0.758	0	3.804
1001	0.291	0	4.461
1001	0.54	0	4.242
1001	0.439	0	4.013
1001	0.574	0	3.772
1001	0.37	0	4.159
1001	0.32	0	4.25
1001	0.331	0	4.423
1001	0.4	0	4.346
1000	0.416	0	3.988
1000	0.514	0	3.843
1000	0.333	0	4.479
1000	0.689	0	4.263
1003	0.288	0	4.715
1003	0.283	0	4.584
1000	0.293	0	4.459
1001	0.289	0	4.503
1001	0.285	0	4.504
1000	0.378	0	4.573
1000	0.288	0	4.614
1000	0.285	0	4.559
1000	0.285	0	4.639
1000	0.38	0	4.37
1000	0.373	0	4.388
1001	0.377	0	4.61
1001	0.298	0	4.776
1001	0.383	0	4.434
1000	0.366	0	3.85
1000	0.429	0	4.129
1000	0.419	0	3.832
1000	0.411	0	4.446
1000	1.182	0	5.057
1000	0.344	0	4.552
1000	0.353	0	4.172
1000	0.328	0	4.464
1001	0.289	0	4.134
1001	0.447	0	4.16
1001	0.426	0	4.507
1001	0.284	0	6.128
1001	0.284	0	4.724
1000	0.439	0	4.694
1000	0.466	0	4.617
1001	0.508	0	4.29
1001	0.415	0	4.309
1000	0.441	0	4.305
1000	0.419	0	4.308
1000	0.318	0	4.042
1000	0.405	0	4.25
1000	0.326	0	4.261
1000	0.342	0	4.264
1001	0.285	0	4.41
1001	0.286	0	4.457
1000	0.403	0	4.374
1000	0.284	0	4.298
1002	0.338	0	4.027
1002	0.433	0	4.118
1001	0.287	0	4.471
1001	0.289	0	4.474
1000	0.289	0	4.657
1000	0.295	0	4.655
1001	0.312	0	4.216
1001	0.285	0	4.441
1000	0.361	0	3.776
1000	0.415	0	3.771
1001	0.287	0	4.411
1001	0.294	0	4.417
1000	0.387	0	4.153
1000	0.429	0	4.163
1001	0.293	0	4.451
1001	0.405	0	4.574
1000	0.359	0	4.451
1000	0.499	0	4.457
1001	0.529	0	4.231
1001	0.471	0	4.216
1001	0.452	0	4.202
1000	0.512	0	4.442
1000	0.573	0	4.426
1001	0.575	0	4.077
1001	0.43	0	4.147
1001	0.29	0	4.292
1001	0.316	0	4.354
1001	0.335	0	4.363
1001	0.353	0	4.786
1001	0.389	0	3.795
1001	0.366	0	3.774
1001	0.512	0	4.389
1001	0.43	0	4.38
1001	0.424	0	4.488
1001	0.38	0	4.509
1000	0.504	0	4.114
1000	0.453	0	4.354
1000	0.419	0	4.407
1000	0.461	0	4.586
1001	0.4	0	3.806
1001	0.391	0	4.028
1002	0.413	0	4.041
1002	0.396	0	3.877
1000	0.284	0	4.29
1000	0.287	0	4.217
1001	0.585	0	3.886
1001	0.395	0	4.093
1000	0.376	0	3.884
1000	0.401	0	3.76
1000	0.421	0	4.227
1000	0.427	0	4.199
1000	0.306	0	4.041
1000	0.398	0	4.082
1002	0.398	0	3.975
1002	0.36	0	3.771
1000	0.481	0	4.336
1000	0.389	0	4.418
