100	0.085	0	0.653
100	0.027	0	0.672
100	0.027	0	0.572
100	0.038	0	0.656
100	0.033	0	0.649
100	0.043	0	0.639
100	0.043	0	0.624
100	0.027	0	0.656
100	0.027	0	0.54
100	0.032	0	0.877
100	0.059	0	0.592
100	0.032	0	0.847
100	0.064	0	0.892
100	0.032	0	0.75
100	0.039	0	0.672
100	0.054	0	0.663
100	0.028	0	0.859
100	0.057	0	1.168
100	0.066	0	1.272
100	0.083	0	1.162
101	0.059	0	1.371
101	0.051	0	1.355
101	0.073	0	1.048
101	0.057	0	0.821
101	0.03	0	0.772
101	0.061	0	0.594
101	0.024	0	0.669
101	0.026	0	0.776
101	0.028	0	0.765
101	0.037	0	0.691
100	0.029	0	0.703
100	0.027	0	0.559
100	0.026	0	0.471
100	0.025	0	0.678
100	0.033	0	0.536
100	0.03	0	0.584
100	0.027	0	0.56
100	0.037	0	0.718
100	0.055	0	0.523
100	0.027	0	0.565
100	0.049	0	0.537
100	0.025	0	0.548
100	0.04	0	0.502
100	0.029	0	0.718
100	0.054	0	0.61
100	0.058	0	0.672
100	0.027	0	0.773
100	0.027	0	0.604
100	0.027	0	0.592
100	0.027	0	0.771
100	0.027	0	0.619
100	0.027	0	0.6
100	0.043	0	0.841
100	0.033	0	0.644
100	0.027	0	0.683
100	0.027	0	0.642
100	0.027	0	0.634
100	0.037	0	0.681
100	0.027	0	0.623
100	0.033	0	0.553
100	0.033	0	0.712
100	0.027	0	0.536
100	0.027	0	0.532
100	0.033	0	0.652
100	0.037	0	0.723
100	0.033	0	0.663
100	0.037	0	0.664
100	0.032	0	0.544
100	0.027	0	0.649
100	0.03	0	0.661
100	0.027	0	0.631
100	0.034	0	0.777
100	0.027	0	0.769
100	0.035	0	0.68
100	0.027	0	0.563
100	0.027	0	0.703
100	0.027	0	0.552
100	0.027	0	0.613
100	0.033	0	0.709
100	0.033	0	0.777
100	0.027	0	0.561
100	0.034	0	0.77
100	0.033	0	0.58
100	0.027	0	0.565
100	0.031	0	0.843
100	0.027	0	0.547
100	0.026	0	0.618
100	0.041	0	0.639
100	0.032	0	0.596
100	0.032	0	0.564
100	0.028	0	0.757
100	0.027	0	0.543
100	0.026	0	0.62
100	0.028	0	0.833
100	0.035	0	0.64
100	0.028	0	0.57
100	0.028	0	0.795
100	0.041	0	0.643
100	0.027	0	0.719
100	0.073	0	0.662
1000	0.753	0	4.149
1002	0.59	0	3.922
1002	0.823	0	4.155
1001	0.414	0	4.599
1001	0.595	0	4.59
1000	0.497	0	4.699
1000	0.427	0	4.533
1002	0.795	0	3.808
1002	0.629	0	3.944
1000	0.351	0	4.405
1000	0.353	0	4.553
1000	0.351	0	4.558
1000	0.429	0	4.487
1001	0.437	0	4.273
1001	0.432	0	3.789
1000	0.499	0	4.618
1000	0.291	0	4.312
1000	0.482	0	4.597
1000	0.37	0	4.146
1000	0.392	0	4.332
1000	0.296	0	4.587
1000	0.294	0	4.689
1000	0.425	0	4.083
1000	0.378	0	3.987
1000	0.299	0	4.689
1000	0.284	0	4.529
1001	0.312	0	4.8
1001	0.281	0	4.633
1000	0.415	0	4.272
1000	0.311	0	4.328
1001	0.286	0	4.691
1001	0.38	0	4.444
1000	0.366	0	4.532
1000	0.417	0	4.284
1000	0.375	0	4.755
1000	0.291	0	4.372
1000	0.428	0	4.519
1000	0.397	0	3.869
1000	0.396	0	3.776
1000	0.397	0	3.945
1000	0.466	0	4.07
1000	0.454	0	3.797
1000	0.464	0	3.691
1000	0.545	0	3.733
1000	0.301	0	4.733
1000	0.64	0	4.361
1001	0.321	0	4.789
1001	0.395	0	3.718
1001	0.435	0	3.835
1001	0.443	0	3.86
1001	0.332	0	4.449
1001	0.436	0	4.349
1000	0.437	0	3.836
1000	0.405	0	3.762
1000	0.394	0	4.201
1000	0.573	0	4.101
1001	0.302	0	4.553
1001	0.311	0	4.454
1000	0.372	0	4.686
1000	0.399	0	3.734
1000	0.507	0	3.87
1000	0.406	0	3.71
1000	0.287	0	4.398
1000	0.476	0	4.255
1000	0.297	0	4.825
1000	0.322	0	4.739
1000	0.359	0	5.054
1000	0.366	0	4.472
1000	0.396	0	4.531
1001	0.371	0	3.876
1001	0.383	0	3.931
1001	0.313	0	4.652
1001	0.285	0	4.652
1000	0.364	0	4.637
1000	0.284	0	4.634
1000	0.358	0	4.773
1000	0.29	0	4.521
1001	0.481	0	4.189
1001	0.399	0	3.769
1001	0.402	0	3.729
1001	0.523	0	3.763
1002	0.428	0	3.886
1002	0.522	0	3.903
1001	0.376	0	4.066
1001	0.393	0	3.95
1000	0.393	0	3.903
1000	0.399	0	3.916
1000	0.415	0	3.924
1000	0.615	0	4.153
1000	0.355	0	4.102
1000	0.38	0	4.156
1001	0.406	0	4.567
1001	0.291	0	4.556
1001	0.408	0	4.251
1001	0.29	0	4.299
1000	0.285	0	4.371
1000	0.427	0	4.535
1000	0.348	0	3.996
1000	0.327	0	4.011
1001	0.458	0	3.746
